,city_trgt_label_enc,Age_bucket_label_enc,sex_label_enc,social_class_label_enc,primary_busn_label_enc,secondary_business_label_enc,annual_income_bucket_label_enc,monthly_expenses_bucket_label_enc,old_dependents,young_dependents,home_ownership,type_of_house_label_enc,occupants_count,house_area_bucket_label_enc,sanitary_availability,water_availabity,loan_purpose_label_enc,loan_tenure_bucket_label_enc,loan_installments_bucket_label_enc
27494,14,1,0,1,20,0,4,1,0,1,1.0,3,2,2,1.0,1.0,33,0,0
39188,1,1,0,3,6,0,3,1,0,2,1.0,3,2,1,0.0,0.5,2,0,0
8998,10,1,0,4,29,0,0,0,0,0,1.0,3,0,0,0.0,0.0,14,0,0
1977,14,1,0,2,20,0,2,1,0,0,1.0,3,3,1,1.0,0.5,28,0,0
7104,8,1,0,1,10,0,1,1,0,2,1.0,2,4,1,1.0,0.5,17,0,1
6419,14,1,0,3,13,0,1,1,0,2,1.0,3,3,1,1.0,0.5,21,0,0
24866,6,1,0,1,18,0,1,1,0,0,1.0,2,3,1,1.0,0.5,2,0,1
26010,13,1,0,1,26,0,5,1,0,2,1.0,1,4,1,0.0,1.0,13,0,0
28935,14,1,0,3,14,0,4,1,0,2,1.0,3,2,2,1.0,1.0,1,0,0
18884,14,1,0,2,27,0,2,1,0,2,1.0,3,2,2,1.0,1.0,3,0,0
454,8,1,0,0,27,0,4,1,0,3,1.0,3,5,1,1.0,0.5,3,0,1
38107,11,0,0,0,27,0,5,1,0,1,1.0,2,2,2,1.0,1.0,3,0,0
16299,11,1,0,1,6,4,1,1,0,0,1.0,3,2,1,0.0,0.5,2,0,0
1684,3,1,0,1,20,0,2,1,0,2,1.0,1,5,2,1.0,0.5,25,0,0
35259,11,1,0,1,27,0,3,1,1,0,1.0,3,3,2,1.0,1.0,3,0,0
5615,14,0,0,1,20,0,3,1,0,3,1.0,3,2,1,1.0,0.5,27,0,0
31964,11,1,0,1,3,0,3,0,0,0,1.0,3,2,1,0.0,0.5,2,0,0
22658,11,1,0,3,13,1,4,1,0,2,1.0,3,4,1,1.0,1.0,21,0,1
37200,14,1,0,3,20,0,4,1,0,2,1.0,3,3,1,1.0,1.0,3,0,0
9893,10,1,0,4,29,0,0,1,0,0,1.0,2,0,0,0.0,0.0,14,0,0
26508,14,1,0,3,29,0,3,1,0,1,1.0,3,4,2,0.0,0.5,14,0,0
25228,11,1,0,0,27,0,4,1,0,2,1.0,3,1,1,1.0,1.0,3,0,0
34804,3,1,0,1,27,0,3,1,0,2,1.0,1,4,1,1.0,1.0,3,0,0
24569,11,1,0,2,20,0,1,1,0,2,1.0,3,2,1,1.0,1.0,6,0,0
35470,11,1,0,3,27,0,4,1,0,1,1.0,1,4,2,1.0,1.0,3,0,0
21209,11,1,0,1,20,0,2,1,0,1,1.0,2,3,2,1.0,1.0,1,0,0
10046,11,1,0,4,20,0,0,1,0,0,1.0,0,0,0,0.0,0.0,17,0,0
1823,11,1,0,4,27,0,2,1,0,2,0.0,1,4,2,1.0,0.5,3,0,0
11807,11,1,0,4,12,0,0,1,0,0,1.0,2,0,0,0.0,0.0,28,0,0
22551,14,1,0,3,20,2,4,1,0,2,1.0,1,4,2,1.0,1.0,21,0,0
25921,11,1,1,1,20,0,2,0,1,1,1.0,3,1,2,0.0,0.5,10,0,1
17034,1,1,0,1,20,4,4,1,0,1,1.0,3,2,2,0.0,0.5,2,0,0
17253,2,1,0,2,20,4,1,1,0,0,1.0,2,2,1,0.0,1.0,31,0,0
28304,1,1,0,1,6,0,3,1,0,1,1.0,3,1,2,0.0,0.5,2,0,0
26258,14,1,0,4,20,0,3,1,0,2,1.0,3,2,1,1.0,1.0,6,0,0
17389,11,1,0,3,27,0,5,1,0,0,1.0,1,2,2,1.0,1.0,3,0,0
13397,11,1,0,1,20,0,1,1,0,0,1.0,2,3,1,1.0,0.5,0,0,1
8127,11,1,0,4,24,0,0,1,0,0,1.0,3,0,0,0.0,0.0,1,0,0
11893,11,1,0,4,2,0,0,1,0,0,1.0,2,0,0,0.0,0.0,17,0,0
24689,11,1,0,3,6,4,1,1,0,1,1.0,3,4,1,0.0,1.0,2,0,0
6103,11,1,0,1,22,4,1,1,0,0,1.0,3,3,1,1.0,0.5,21,0,0
18836,5,0,0,3,32,0,1,1,0,1,1.0,3,3,2,1.0,0.5,3,0,0
23885,13,1,0,4,26,0,5,1,0,2,1.0,3,4,1,0.0,1.0,13,0,0
20081,2,1,0,2,27,4,1,1,0,0,1.0,3,3,1,0.0,0.5,3,0,0
31984,11,1,0,1,13,0,3,1,0,2,1.0,3,2,1,0.0,0.0,21,0,0
19424,1,1,0,1,13,0,4,1,0,3,1.0,3,2,2,0.0,0.5,21,0,0
1893,11,1,0,3,18,0,3,1,2,2,1.0,3,2,1,1.0,0.5,2,0,0
1435,11,1,0,3,22,1,1,1,0,0,1.0,3,3,1,1.0,0.5,21,0,0
29761,11,0,0,3,3,0,3,1,0,2,1.0,3,2,1,0.0,1.0,2,0,0
6405,14,1,0,3,26,0,0,1,0,1,1.0,2,1,1,1.0,0.5,13,0,0
33656,14,1,0,3,20,0,5,1,0,0,1.0,3,3,2,1.0,1.0,12,0,0
16592,13,1,1,1,0,0,4,1,0,3,1.0,2,6,1,0.0,1.0,13,0,0
33778,11,1,0,3,26,0,4,0,0,2,1.0,3,4,2,1.0,0.5,13,0,0
15035,11,1,0,2,25,0,3,1,0,1,1.0,1,4,1,1.0,1.0,3,0,0
36435,2,1,0,3,9,0,4,1,0,1,1.0,3,3,1,1.0,1.0,13,0,0
29323,14,1,0,3,20,0,2,1,0,0,1.0,3,2,1,1.0,1.0,1,0,0
37805,11,1,0,3,20,0,5,1,0,3,1.0,1,5,2,0.0,1.0,29,0,0
16135,12,1,1,3,4,0,3,0,0,2,1.0,1,1,1,1.0,1.0,14,0,0
22181,1,1,0,1,6,0,3,1,0,0,1.0,3,2,1,0.0,0.5,2,0,0
11982,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,9,0,1
2670,11,1,0,0,20,0,1,1,0,2,1.0,2,2,1,1.0,0.5,15,0,1
24959,11,0,1,1,20,0,3,1,1,0,1.0,2,2,2,1.0,1.0,1,0,0
11820,11,1,0,4,22,0,0,1,0,0,1.0,2,0,0,0.0,0.0,21,0,0
26801,14,1,0,3,6,0,3,0,0,1,1.0,1,4,2,1.0,1.0,2,0,0
13797,16,1,0,1,20,2,2,1,0,3,1.0,2,5,2,0.0,0.5,9,0,0
28176,1,1,0,3,6,0,3,1,0,1,1.0,3,1,1,0.0,0.5,2,0,0
14330,6,1,0,1,20,0,1,1,0,0,1.0,2,2,1,1.0,0.5,7,0,1
13355,11,1,0,3,29,4,1,1,0,2,1.0,2,4,1,0.0,1.0,14,0,0
31783,11,1,0,3,14,0,4,0,0,2,1.0,3,4,2,1.0,1.0,1,0,0
3402,11,0,1,3,20,0,2,1,0,1,1.0,2,1,1,1.0,0.5,5,0,0
37115,14,1,0,4,20,0,4,1,0,0,1.0,3,2,1,1.0,1.0,12,0,0
30204,11,1,0,3,20,0,3,0,0,2,1.0,3,2,2,1.0,1.0,10,0,0
28835,13,0,0,4,20,0,4,1,0,1,1.0,1,3,1,0.0,1.0,12,0,0
33544,17,0,1,0,20,2,4,1,0,0,1.0,2,2,2,1.0,1.0,5,0,0
21096,17,0,0,1,20,2,4,1,0,0,1.0,2,2,2,1.0,1.0,21,0,0
2687,6,1,0,0,20,0,4,1,0,1,1.0,2,4,2,1.0,0.5,6,0,1
7394,8,0,0,1,20,0,1,1,0,1,1.0,2,3,1,1.0,0.5,7,0,1
22130,2,1,0,2,20,4,2,1,0,3,1.0,3,5,1,0.0,1.0,3,0,0
646,11,1,0,2,20,0,3,1,0,5,1.0,2,6,1,1.0,0.5,28,0,0
35437,3,1,0,0,25,0,5,1,0,1,1.0,3,3,1,1.0,1.0,3,0,0
17900,1,1,0,3,20,1,4,1,0,1,1.0,3,3,2,0.0,0.5,1,0,0
33511,14,1,0,1,6,0,3,1,0,3,1.0,3,2,1,0.0,0.5,2,0,0
3968,11,1,0,0,18,4,1,1,0,2,1.0,3,4,1,1.0,0.5,2,0,0
4249,10,0,0,2,13,0,3,1,0,1,1.0,2,1,1,1.0,0.5,21,0,0
5610,14,1,0,2,25,0,2,1,0,3,1.0,3,2,1,1.0,0.5,3,0,0
27881,16,1,0,1,29,4,2,0,1,0,1.0,2,3,1,1.0,0.0,14,0,0
8814,11,1,0,4,27,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
33782,11,1,0,4,13,0,4,1,1,2,1.0,2,4,1,1.0,0.5,21,0,0
28751,11,1,0,3,10,0,3,0,0,2,1.0,3,4,2,1.0,0.5,17,0,0
19412,1,1,0,0,20,0,3,1,0,1,1.0,3,2,2,0.0,0.5,31,0,0
24225,5,1,0,3,10,0,3,0,0,0,1.0,2,4,2,1.0,1.0,17,0,0
37888,11,1,0,3,10,0,4,0,0,2,1.0,3,4,2,1.0,1.0,17,0,0
38992,3,1,0,3,14,0,5,1,0,2,1.0,1,4,1,1.0,1.0,1,0,0
23197,18,1,0,2,15,0,4,1,0,1,1.0,2,5,2,1.0,1.0,17,0,1
11706,11,1,0,4,20,0,0,1,0,0,0.0,1,0,0,0.0,0.0,16,0,1
4009,11,1,0,3,20,0,2,0,0,0,1.0,3,2,1,1.0,0.5,9,0,0
38973,3,1,0,1,20,0,5,1,0,2,1.0,1,4,1,1.0,1.0,28,0,0
18824,11,1,0,1,27,4,1,1,0,2,1.0,3,5,1,0.0,0.5,3,0,0
26255,18,1,0,4,15,0,4,1,0,0,1.0,2,3,2,1.0,1.0,17,0,1
35389,11,1,0,4,20,2,5,1,0,3,1.0,2,9,1,1.0,1.0,1,0,0
11339,11,1,0,4,29,0,0,1,0,0,1.0,2,0,0,0.0,0.0,14,0,0
23342,11,1,0,1,23,0,1,1,0,2,1.0,1,4,2,1.0,0.5,3,0,1
18184,5,1,0,3,14,0,3,1,0,2,1.0,3,4,2,1.0,1.0,1,0,0
21802,14,0,0,3,14,0,2,1,0,0,1.0,3,2,1,0.0,1.0,1,0,0
35816,1,1,0,1,14,0,3,0,0,3,1.0,3,2,1,0.0,0.5,1,0,0
26691,1,1,0,1,13,0,3,1,0,1,1.0,3,1,2,0.0,0.5,21,0,0
6508,11,1,0,1,18,4,1,1,0,2,1.0,3,4,1,1.0,0.5,2,0,0
38807,14,1,0,3,14,0,5,1,0,1,1.0,3,4,2,1.0,1.0,1,0,0
4458,11,1,0,3,24,0,1,1,0,0,1.0,1,4,1,1.0,0.5,1,0,0
22401,1,1,0,1,13,0,3,1,1,0,1.0,3,2,1,0.0,0.5,21,0,0
15281,11,1,0,3,26,0,4,1,0,3,0.0,1,3,2,1.0,1.0,13,0,0
7506,11,1,0,0,22,4,1,1,0,0,1.0,3,3,1,1.0,0.5,21,0,0
19021,16,1,0,3,29,4,2,0,1,0,1.0,2,2,1,1.0,1.0,14,0,0
18932,14,1,0,3,14,0,2,1,0,0,1.0,3,4,2,1.0,1.0,1,0,0
19653,9,1,0,3,20,1,4,1,0,2,1.0,1,2,1,1.0,1.0,12,0,1
5982,11,1,1,2,20,0,3,1,0,2,1.0,1,4,2,1.0,0.5,1,0,0
13010,11,0,0,0,27,0,4,0,0,0,1.0,3,1,1,1.0,1.0,3,0,0
4087,11,1,0,3,18,0,2,0,0,0,1.0,3,1,1,1.0,0.5,2,0,0
19866,6,1,0,0,20,0,1,1,0,2,1.0,2,4,1,1.0,0.5,7,0,1
6977,6,1,0,1,10,0,1,1,0,2,1.0,2,5,1,1.0,0.5,17,0,1
20131,18,0,0,2,15,0,2,1,0,2,1.0,2,4,1,1.0,1.0,17,0,1
10282,11,1,0,4,29,0,0,1,0,0,1.0,2,0,0,0.0,0.0,14,0,0
12306,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,21,0,0
7605,14,1,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,7,0,1
2908,14,1,0,3,20,0,2,1,0,2,1.0,3,4,2,1.0,0.5,6,0,0
27449,18,1,0,2,15,0,4,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
39478,11,1,0,1,20,0,4,1,0,0,1.0,2,3,1,1.0,1.0,14,0,0
18078,18,1,0,2,15,0,2,1,0,0,1.0,2,3,2,1.0,1.0,17,0,1
21636,14,1,0,1,13,0,2,1,0,2,1.0,3,2,1,0.0,1.0,21,0,0
18855,11,1,0,1,20,0,1,1,0,3,1.0,2,5,1,1.0,0.5,31,0,1
26197,1,1,0,3,6,0,3,0,0,0,1.0,3,2,1,0.0,0.5,2,0,0
10205,11,0,0,4,20,0,0,0,0,0,1.0,2,0,0,0.0,0.0,12,0,0
34407,5,1,0,3,32,0,4,0,0,1,1.0,3,3,2,1.0,0.5,3,0,0
18954,18,1,0,0,15,0,2,1,0,0,1.0,2,3,2,1.0,1.0,17,0,1
5412,10,1,0,1,20,0,3,1,0,1,1.0,2,1,1,1.0,0.5,17,0,0
30135,11,1,1,2,27,1,3,0,0,1,1.0,2,3,2,1.0,1.0,3,0,0
4071,11,1,0,3,18,0,2,1,0,0,1.0,3,2,1,1.0,0.5,2,0,0
19344,1,0,0,1,13,2,3,1,0,2,1.0,3,2,1,0.0,0.5,21,0,0
28787,11,1,0,1,24,0,3,0,1,1,1.0,3,3,2,1.0,0.5,1,0,0
15706,12,1,1,3,20,0,3,0,0,1,0.0,3,2,1,0.0,0.5,4,0,0
37635,14,1,0,3,9,0,4,1,0,1,1.0,3,2,2,1.0,1.0,13,0,0
28840,14,1,0,2,10,0,4,1,0,1,1.0,3,2,2,1.0,1.0,17,0,0
7637,14,1,0,4,20,0,0,1,0,0,1.0,0,0,0,0.0,0.0,1,0,1
10143,11,1,0,4,27,0,0,1,0,0,1.0,0,0,0,0.0,0.0,3,0,0
8553,11,0,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,16,0,1
36085,14,1,0,3,27,0,4,1,0,4,1.0,3,5,2,1.0,1.0,3,0,0
21461,11,1,0,1,30,0,1,1,0,2,1.0,1,4,1,1.0,0.5,1,0,1
11087,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,21,0,1
22778,6,1,0,1,27,0,1,1,0,3,1.0,2,5,1,1.0,0.5,3,0,1
25840,11,1,0,1,20,0,1,1,0,2,1.0,2,4,2,1.0,0.5,31,0,1
3444,11,0,0,3,20,0,1,1,0,2,1.0,1,4,2,1.0,0.5,1,0,0
33174,1,0,0,3,6,0,3,0,0,1,1.0,3,2,1,0.0,0.5,2,0,0
25050,1,0,0,3,4,2,3,0,0,2,1.0,3,2,1,0.0,0.5,14,0,0
6757,14,0,0,3,20,0,3,1,0,0,1.0,3,2,2,1.0,0.5,1,0,0
37820,3,1,0,3,20,0,5,1,0,2,1.0,2,4,1,0.0,1.0,29,0,0
38485,14,1,0,3,6,0,5,1,0,0,1.0,3,3,2,1.0,1.0,2,0,0
21054,11,1,0,1,13,4,2,1,0,2,1.0,3,4,1,0.0,1.0,21,0,0
14697,9,1,0,3,13,2,4,1,0,1,1.0,3,3,1,1.0,1.0,21,0,1
19641,14,1,0,0,18,0,2,1,0,1,1.0,3,4,2,0.0,1.0,2,0,0
12722,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,17,0,0
11324,10,0,0,4,29,0,0,1,0,0,1.0,2,0,0,0.0,0.0,14,0,0
11194,8,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,31,0,1
29243,14,1,0,3,20,0,4,1,0,0,1.0,3,2,1,1.0,1.0,33,0,0
10849,11,1,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,28,0,1
75,10,1,0,3,22,2,3,1,0,2,1.0,2,1,2,1.0,0.5,21,0,0
37136,14,1,0,3,14,0,4,1,0,2,1.0,3,3,2,1.0,1.0,1,0,0
27101,18,1,0,1,20,0,4,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
3696,11,1,0,4,23,1,3,1,0,2,1.0,3,4,1,1.0,0.5,3,0,0
23680,18,1,0,1,15,0,4,1,0,2,1.0,3,4,2,1.0,1.0,17,0,1
16382,11,0,0,0,20,0,1,1,0,1,1.0,2,3,1,1.0,0.5,31,0,1
1472,11,1,0,3,18,0,3,1,0,2,1.0,3,2,1,1.0,0.5,2,0,0
14044,12,1,1,3,20,1,5,1,0,0,1.0,3,2,2,1.0,1.0,2,0,1
16428,6,1,0,0,20,0,1,1,0,3,1.0,1,5,2,1.0,0.5,21,0,1
30380,11,1,0,0,13,4,2,0,0,2,1.0,2,4,1,1.0,1.0,21,0,0
26981,11,1,0,4,27,0,3,1,0,1,1.0,3,4,2,1.0,1.0,3,0,0
13859,5,1,0,1,15,0,3,1,0,2,1.0,3,4,2,1.0,0.5,17,0,0
30478,5,1,0,3,32,0,3,0,0,1,1.0,3,3,2,1.0,1.0,3,0,0
415,9,1,0,3,14,0,3,1,0,2,1.0,3,4,1,1.0,0.5,1,0,1
19448,11,0,0,1,20,0,2,1,0,1,1.0,2,3,1,1.0,0.5,15,0,1
22923,14,1,0,3,26,0,2,1,1,1,1.0,3,2,1,1.0,1.0,13,0,0
8620,8,0,0,4,20,0,0,1,0,0,1.0,0,0,0,0.0,0.0,27,0,1
21243,14,1,0,3,13,0,2,1,0,1,1.0,3,3,1,1.0,1.0,21,0,0
30371,11,1,0,3,32,0,3,0,0,1,1.0,3,3,2,1.0,0.5,3,0,0
26622,1,1,0,1,13,0,3,1,0,1,1.0,3,1,2,0.0,0.5,21,0,0
4450,10,1,0,3,27,0,3,1,0,2,1.0,2,1,1,1.0,0.5,3,0,0
39073,14,1,0,3,24,0,4,1,0,0,1.0,3,4,2,0.0,1.0,1,0,0
27835,13,1,1,2,26,0,5,1,0,1,1.0,2,5,1,0.0,1.0,13,0,0
25531,1,1,0,1,13,0,3,1,0,2,1.0,3,2,1,0.0,0.5,21,0,0
14471,11,1,0,3,27,0,4,1,0,1,1.0,2,2,2,1.0,1.0,3,0,0
13624,11,1,0,1,29,0,1,1,0,2,1.0,2,4,1,1.0,0.5,14,0,1
36485,11,1,0,3,6,0,3,1,0,1,1.0,1,3,2,0.0,1.0,2,0,0
26000,5,0,0,3,20,0,2,0,0,1,1.0,3,3,2,1.0,1.0,3,0,0
33810,11,1,0,2,3,0,4,0,0,2,1.0,3,3,1,1.0,1.0,2,0,0
22383,18,1,0,0,15,0,2,1,0,2,1.0,2,4,1,1.0,1.0,17,0,1
5114,11,1,0,0,27,0,3,1,0,1,0.0,1,3,1,1.0,0.5,3,0,0
31632,14,1,0,3,13,0,4,1,0,0,1.0,3,2,1,1.0,1.0,21,0,0
35083,11,1,0,2,30,4,4,1,0,2,1.0,3,4,1,1.0,1.0,1,0,0
10575,11,1,0,4,19,0,0,0,0,0,0.0,0,0,0,0.0,0.0,17,1,1
9956,14,1,0,4,27,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
29373,13,1,0,3,20,0,5,1,0,0,1.0,1,5,1,1.0,1.0,28,0,0
7168,11,1,0,1,20,0,1,1,0,1,1.0,2,3,1,1.0,0.5,15,0,1
26529,11,1,0,0,20,0,2,1,0,2,1.0,1,4,1,1.0,0.5,17,0,1
27111,8,0,0,1,10,0,2,1,0,1,1.0,2,3,1,1.0,0.5,17,0,1
12095,8,1,0,4,22,0,0,1,0,0,1.0,3,0,0,0.0,0.0,21,0,1
22323,14,1,0,3,20,0,2,1,0,3,1.0,3,2,1,1.0,1.0,12,0,0
2634,11,1,0,0,22,3,1,1,0,0,1.0,3,4,1,1.0,0.5,21,0,0
20795,8,1,0,1,24,0,1,1,0,1,1.0,3,3,1,1.0,0.5,1,0,1
32979,1,1,0,1,6,0,3,1,0,3,1.0,3,2,1,0.0,0.5,2,0,0
38041,11,1,0,0,13,0,4,1,0,2,1.0,2,3,2,0.0,1.0,21,0,0
13477,11,1,0,1,20,0,1,1,0,2,1.0,2,4,1,1.0,0.5,1,0,1
5825,11,1,1,1,20,0,3,1,0,1,1.0,2,3,1,1.0,0.5,28,0,1
22929,14,1,0,3,26,0,2,1,0,2,1.0,3,2,1,1.0,1.0,13,0,0
582,11,1,0,3,30,0,5,1,0,0,1.0,3,5,1,1.0,0.5,1,0,0
2986,14,1,0,2,20,0,2,1,0,4,1.0,3,6,1,1.0,0.5,25,0,0
26570,5,1,0,3,10,1,3,0,0,0,1.0,3,4,1,1.0,0.5,17,0,0
33085,14,1,0,3,20,0,5,1,0,0,1.0,3,2,2,1.0,1.0,6,0,0
12512,11,0,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,1,0,0
27742,11,0,0,4,27,0,3,0,0,2,0.0,2,4,2,1.0,1.0,3,0,0
17073,12,1,1,3,14,0,3,1,0,1,1.0,3,1,2,1.0,1.0,1,0,0
38025,1,0,0,3,20,0,3,0,0,1,1.0,3,2,1,0.0,0.5,4,0,0
13022,11,1,0,0,27,0,4,1,0,1,1.0,1,2,2,1.0,1.0,3,0,0
3519,10,1,0,3,20,0,4,1,0,0,1.0,2,2,1,1.0,0.5,21,0,0
27074,18,1,0,1,15,0,4,1,0,0,1.0,2,3,2,1.0,1.0,17,0,1
8500,11,1,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,3,0,1
23867,13,1,0,2,0,0,5,1,0,2,1.0,2,5,1,0.0,1.0,13,0,0
20316,18,0,0,0,15,0,2,1,0,1,1.0,2,3,2,1.0,1.0,17,0,1
36935,14,1,0,3,6,0,3,1,0,1,1.0,2,3,2,0.0,1.0,2,0,0
24023,9,1,0,2,20,0,3,1,0,1,1.0,1,3,1,1.0,1.0,21,0,1
31856,14,1,0,4,27,0,4,1,0,2,1.0,3,3,1,1.0,1.0,3,0,0
16163,14,1,0,1,20,0,2,1,0,3,1.0,3,2,1,0.0,1.0,27,0,0
29644,1,1,0,1,6,0,3,1,0,2,1.0,3,1,1,0.0,0.5,2,0,0
34837,3,1,0,3,30,0,4,1,0,1,1.0,1,3,1,1.0,1.0,1,0,0
6671,14,1,0,3,20,0,3,1,0,3,1.0,3,2,2,1.0,0.5,1,0,0
12608,11,1,0,4,20,0,0,0,0,0,1.0,3,0,0,0.0,0.0,17,0,0
8279,8,1,0,4,20,0,0,1,0,0,1.0,0,0,0,0.0,0.0,27,0,1
1307,11,1,0,1,22,0,3,1,0,3,1.0,3,1,2,1.0,0.5,21,0,0
6181,11,0,0,1,20,1,1,0,1,0,1.0,3,4,2,1.0,0.5,28,0,0
30857,3,1,0,3,27,0,4,1,0,0,1.0,1,2,2,1.0,1.0,3,0,0
21687,17,0,0,1,20,2,4,1,0,0,1.0,2,3,2,1.0,1.0,21,0,0
444,10,1,0,1,22,3,3,1,0,3,1.0,2,5,1,1.0,0.5,21,0,0
9144,10,0,0,4,30,0,0,1,0,0,1.0,2,0,0,0.0,0.0,1,0,0
14894,7,1,0,3,20,0,4,1,0,0,1.0,2,2,1,1.0,1.0,1,0,1
36968,5,1,1,3,20,0,4,0,0,1,1.0,3,3,2,1.0,0.5,14,0,0
38144,2,1,0,0,13,0,4,1,0,2,1.0,2,4,1,1.0,1.0,21,0,0
27555,3,1,0,1,27,0,3,1,0,3,1.0,1,2,1,0.0,1.0,3,0,0
5235,11,0,0,3,20,1,2,0,0,0,1.0,3,2,1,1.0,0.5,4,0,0
4607,11,1,0,0,27,0,4,1,0,1,1.0,2,2,1,1.0,0.5,3,0,1
10659,11,1,0,4,20,0,0,1,0,0,0.0,0,0,0,0.0,0.0,3,0,0
22415,6,1,0,1,10,0,1,1,0,2,1.0,2,4,1,1.0,0.5,17,0,1
19560,18,0,0,1,15,0,2,1,0,1,1.0,2,3,1,1.0,1.0,17,0,1
614,11,1,0,1,27,0,4,1,0,2,1.0,3,2,2,1.0,0.5,3,0,0
26090,14,1,0,1,20,0,2,1,0,3,1.0,3,2,1,1.0,1.0,9,0,0
36194,3,1,0,1,20,0,4,1,0,3,1.0,1,5,1,0.0,1.0,29,0,0
2483,11,1,0,1,20,0,1,1,0,2,1.0,3,4,2,1.0,0.5,1,0,0
33803,11,1,0,1,13,2,3,1,1,0,1.0,2,2,1,0.0,0.5,21,0,0
19404,1,1,0,1,14,2,3,1,0,4,1.0,3,2,2,0.0,0.5,1,0,0
36445,14,1,0,1,9,0,4,0,0,3,1.0,3,4,2,1.0,1.0,13,0,0
39926,14,1,0,2,14,0,4,1,0,0,1.0,3,4,2,1.0,1.0,1,0,0
4932,8,1,0,1,22,0,1,1,0,2,1.0,2,4,1,1.0,0.5,21,0,1
23242,11,1,0,0,25,4,1,1,0,0,1.0,2,2,1,1.0,1.0,3,0,0
37209,2,1,0,1,9,0,4,1,0,2,1.0,1,3,1,1.0,1.0,13,0,0
25890,14,1,0,2,20,0,2,1,0,2,1.0,3,2,1,1.0,1.0,12,0,0
23339,11,1,0,1,23,0,2,1,0,1,1.0,2,3,2,1.0,0.5,3,0,1
6197,11,1,0,1,21,4,1,1,0,2,1.0,3,4,1,1.0,0.5,12,0,0
8889,11,1,0,4,6,0,0,1,0,0,1.0,1,0,0,0.0,0.0,2,0,0
26629,1,1,0,3,20,0,3,1,0,2,1.0,3,1,2,0.0,0.5,3,0,0
28998,1,1,0,1,6,0,3,1,0,1,1.0,3,1,1,0.0,0.5,2,0,0
33823,11,1,0,3,9,0,4,0,1,1,1.0,3,4,2,1.0,0.5,13,0,0
297,11,1,0,3,13,1,1,1,0,0,1.0,3,3,1,1.0,0.5,21,0,0
9854,8,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,27,0,1
10095,14,0,0,4,19,0,0,1,0,0,1.0,3,0,0,0.0,0.0,17,1,1
32832,11,1,0,3,14,0,4,1,0,3,1.0,1,5,1,1.0,0.5,1,0,0
37217,14,0,0,2,20,0,3,1,0,0,1.0,3,3,1,1.0,1.0,16,0,0
37662,14,1,0,3,6,0,3,1,0,2,1.0,3,4,2,0.0,0.5,2,0,0
11432,11,1,0,4,27,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
25332,11,1,0,1,20,0,1,1,0,1,1.0,2,3,1,1.0,0.5,4,0,1
37314,3,1,0,1,27,0,4,1,0,3,1.0,1,5,1,1.0,1.0,3,0,0
39656,11,1,0,1,20,0,4,1,0,3,1.0,3,5,1,0.0,0.5,14,0,0
39126,11,1,0,1,20,0,4,1,0,0,1.0,2,2,1,1.0,0.5,14,0,0
30271,13,1,0,4,0,0,5,1,0,3,1.0,1,4,1,0.0,1.0,13,0,0
26930,18,0,0,2,15,0,4,1,0,1,1.0,2,3,2,1.0,1.0,17,0,1
30813,5,1,0,3,32,0,3,0,0,3,1.0,3,5,2,1.0,0.5,3,0,0
13939,11,1,0,3,14,0,3,1,0,2,1.0,1,4,2,0.0,1.0,1,0,0
29817,14,1,0,3,20,0,2,0,0,2,1.0,1,4,2,0.0,1.0,2,0,0
8289,8,1,0,4,27,0,0,1,0,0,1.0,0,0,0,0.0,0.0,3,0,1
27214,5,1,0,3,32,0,2,0,0,1,1.0,3,3,2,1.0,0.5,3,0,0
18470,11,1,0,3,27,0,5,1,0,1,1.0,1,2,1,1.0,1.0,3,0,0
31729,17,1,0,1,20,2,4,1,0,1,1.0,2,3,2,1.0,1.0,14,0,0
3181,9,1,0,4,20,0,4,1,0,2,1.0,2,4,1,1.0,0.5,9,0,1
18104,18,1,0,1,15,0,2,1,0,0,1.0,2,3,2,1.0,1.0,17,0,1
21705,11,1,0,1,20,0,3,0,1,0,1.0,2,3,2,0.0,1.0,1,0,0
8602,8,0,0,4,10,0,0,1,0,0,1.0,0,0,0,0.0,0.0,17,0,1
4672,11,0,0,3,20,0,2,1,0,0,1.0,2,2,2,1.0,0.5,17,0,0
